"Open";"High";"Low";"Close";"Volume";"Adjusted";"Date"
138.550003051758;139.449996948242;136.479995727539;138.169998168945;23711200;138.169998168945;"2024-01-02"
137.25;139.630004882812;137.080001831055;138.919998168945;24212100;138.919998168945;"2024-01-03"
138.419998168945;139.160003662109;136.350006103516;136.389999389648;27137700;136.389999389648;"2024-01-04"
136.75;137.160003662109;135.149993896484;135.729995727539;22506000;135.729995727539;"2024-01-05"
136.289993286133;139.009994506836;136.259994506836;138.839996337891;21404000;138.839996337891;"2024-01-08"
138.5;141.490005493164;138.149993896484;140.949996948242;24759600;140.949996948242;"2024-01-09"
141;143;140.910003662109;142.279998779297;21320200;142.279998779297;"2024-01-10"
143.490005493164;145.220001220703;140.639999389648;142.080001831055;24008700;142.080001831055;"2024-01-11"
142.669998168945;143.199996948242;141.820007324219;142.649993896484;18768600;142.649993896484;"2024-01-12"
142;144.350006103516;141.449996948242;142.490005493164;22670500;142.490005493164;"2024-01-16"
141.350006103516;141.839996337891;138.899993896484;141.470001220703;20968600;141.470001220703;"2024-01-17"
142.050003051758;144.210006713867;141.990005493164;143.479995727539;25746400;143.479995727539;"2024-01-18"
144.740005493164;146.449996948242;144.380004882812;146.380004882812;33300700;146.380004882812;"2024-01-19"
147.100006103516;148.389999389648;145.839996337891;145.990005493164;32200400;145.990005493164;"2024-01-22"
145.889999389648;147.179992675781;145.5;147.039993286133;21636100;147.039993286133;"2024-01-23"
148.539993286133;149.850006103516;148.100006103516;148.699996948242;25233500;148.699996948242;"2024-01-24"
150.070007324219;153.050003051758;149.539993286133;151.869995117188;29149100;151.869995117188;"2024-01-25"
151.100006103516;152.539993286133;151.009994506836;152.190002441406;26115500;152.190002441406;"2024-01-26"
152.059997558594;153.779998779297;151.429992675781;153.509994506836;27784300;153.509994506836;"2024-01-29"
152.800003051758;153.619995117188;151.190002441406;151.460006713867;36331800;151.460006713867;"2024-01-30"
143.619995117188;144;139.869995117188;140.100006103516;71910000;140.100006103516;"2024-01-31"
142.119995117188;143.059997558594;140.789993286133;141.160003662109;40466500;141.160003662109;"2024-02-01"
139.259994506836;142.619995117188;136.5;142.380004882812;62470600;142.380004882812;"2024-02-02"
142.820007324219;145.470001220703;142.779998779297;143.679992675781;38505400;143.679992675781;"2024-02-05"
144.649993896484;145.360000610352;143.190002441406;144.100006103516;29128200;144.100006103516;"2024-02-06"
144.759994506836;145.619995117188;143.929992675781;145.539993286133;25208900;145.539993286133;"2024-02-07"
145.830001831055;146.330001831055;145.100006103516;145.910003662109;22563800;145.910003662109;"2024-02-08"
146.679992675781;149.440002441406;146.179992675781;149;26829500;149;"2024-02-09"
148.419998168945;149.339996337891;147.369995117188;147.529998779297;21564100;147.529998779297;"2024-02-12"
