"Open";"High";"Low";"Close";"Volume";"Adjusted";"Date"
401.829986572266;408;401.799987792969;403.779998779297;30657700;403.034698486328;"2024-02-01"
403.809997558594;412.649993896484;403.559997558594;411.220001220703;28245000;410.460968017578;"2024-02-02"
409.899993896484;411.160003662109;403.989990234375;405.649993896484;25352300;404.901245117188;"2024-02-05"
405.880004882812;407.970001220703;402.910003662109;405.489990234375;18382600;404.741516113281;"2024-02-06"
407.440002441406;414.299987792969;407.399993896484;414.049987792969;22340500;413.285705566406;"2024-02-07"
414.049987792969;415.559997558594;412.529998779297;414.109985351562;21225300;413.345611572266;"2024-02-08"
415.25;420.820007324219;415.089996337891;420.549987792969;22032800;419.773712158203;"2024-02-09"
420.559997558594;420.739990234375;414.75;415.260009765625;21202900;414.493499755859;"2024-02-12"
404.940002441406;410.070007324219;403.390014648438;406.320007324219;27824900;405.570007324219;"2024-02-13"
408.070007324219;409.839996337891;404.570007324219;409.489990234375;20401200;409.489990234375;"2024-02-14"
408.140014648438;409.130004882812;404.290008544922;406.559997558594;21825500;406.559997558594;"2024-02-15"
407.959991455078;408.290008544922;403.440002441406;404.059997558594;22281100;404.059997558594;"2024-02-16"
403.239990234375;404.489990234375;398.010009765625;402.790008544922;24307900;402.790008544922;"2024-02-20"
400.170013427734;402.290008544922;397.220001220703;402.179992675781;18631100;402.179992675781;"2024-02-21"
410.190002441406;412.829986572266;408.570007324219;411.649993896484;27009900;411.649993896484;"2024-02-22"
415.670013427734;415.859985351562;408.970001220703;410.339996337891;16295900;410.339996337891;"2024-02-23"
411.459991455078;412.160003662109;407.359985351562;407.540008544922;16193500;407.540008544922;"2024-02-26"
407.989990234375;408.320007324219;403.850006103516;407.480010986328;14835800;407.480010986328;"2024-02-27"
408.179992675781;409.299987792969;405.320007324219;407.720001220703;13183100;407.720001220703;"2024-02-28"
408.640014648438;414.200012207031;405.920013427734;413.640014648438;31947300;413.640014648438;"2024-02-29"
411.269989013672;415.869995117188;410.880004882812;415.5;17800300;415.5;"2024-03-01"
413.440002441406;417.350006103516;412.320007324219;414.920013427734;17596000;414.920013427734;"2024-03-04"
413.959991455078;414.25;400.640014648438;402.649993896484;26919200;402.649993896484;"2024-03-05"
402.970001220703;405.160003662109;398.390014648438;402.089996337891;22344100;402.089996337891;"2024-03-06"
406.119995117188;409.779998779297;402.239990234375;409.140014648438;18718500;409.140014648438;"2024-03-07"
407.959991455078;410.420013427734;404.329986572266;406.220001220703;17971700;406.220001220703;"2024-03-08"
403.760009765625;405.679992675781;401.260009765625;404.519989013672;16120800;404.519989013672;"2024-03-11"
407.619995117188;415.570007324219;406.790008544922;415.279998779297;22457000;415.279998779297;"2024-03-12"
418.100006103516;418.179992675781;411.450012207031;415.100006103516;17115900;415.100006103516;"2024-03-13"
420.239990234375;427.820007324219;417.989990234375;425.220001220703;34157300;425.220001220703;"2024-03-14"
419.290008544922;422.600006103516;412.790008544922;416.420013427734;45049800;416.420013427734;"2024-03-15"
414.25;420.730010986328;413.779998779297;417.320007324219;20106000;417.320007324219;"2024-03-18"
417.829986572266;421.670013427734;415.549987792969;421.410003662109;19837900;421.410003662109;"2024-03-19"
422;425.959991455078;420.660003662109;425.230010986328;17860100;425.230010986328;"2024-03-20"
429.829986572266;430.820007324219;427.160003662109;429.369995117188;21296200;429.369995117188;"2024-03-21"
429.700012207031;429.859985351562;426.070007324219;428.739990234375;17636500;428.739990234375;"2024-03-22"
425.239990234375;427.410003662109;421.609985351562;422.859985351562;18060500;422.859985351562;"2024-03-25"
425.609985351562;425.989990234375;421.350006103516;421.649993896484;16725600;421.649993896484;"2024-03-26"
424.440002441406;424.450012207031;419.010009765625;421.429992675781;16705000;421.429992675781;"2024-03-27"
420.959991455078;421.869995117188;419.119995117188;420.720001220703;21871200;420.720001220703;"2024-03-28"
423.950012207031;427.890014648438;422.220001220703;424.570007324219;16316000;424.570007324219;"2024-04-01"
420.109985351562;422.380004882812;417.839996337891;421.440002441406;17912000;421.440002441406;"2024-04-02"
419.730010986328;423.260009765625;419.089996337891;420.450012207031;16502300;420.450012207031;"2024-04-03"
424.989990234375;428.670013427734;417.570007324219;417.880004882812;19370900;417.880004882812;"2024-04-04"
420.010009765625;426.510009765625;418.320007324219;425.519989013672;16544300;425.519989013672;"2024-04-05"
425.170013427734;427.279998779297;423.299987792969;424.589996337891;14272400;424.589996337891;"2024-04-08"
426.440002441406;427.739990234375;421.619995117188;426.279998779297;12512300;426.279998779297;"2024-04-09"
422.190002441406;424.029998779297;419.700012207031;423.260009765625;16216600;423.260009765625;"2024-04-10"
425.820007324219;429.369995117188;422.359985351562;427.929992675781;17966400;427.929992675781;"2024-04-11"
424.049987792969;425.179992675781;419.769989013672;421.899993896484;19232100;421.899993896484;"2024-04-12"
426.600006103516;426.820007324219;413.429992675781;413.640014648438;20273500;413.640014648438;"2024-04-15"
414.570007324219;418.399993896484;413.730010986328;414.579986572266;16765600;414.579986572266;"2024-04-16"
417.25;418.880004882812;410.329986572266;411.839996337891;15855500;411.839996337891;"2024-04-17"
410.630004882812;411.890014648438;403.950012207031;404.269989013672;21029900;404.269989013672;"2024-04-18"
404.029998779297;405.480010986328;397.769989013672;399.119995117188;30276500;399.119995117188;"2024-04-19"
400.079986572266;402.850006103516;395.75;400.959991455078;20286900;400.959991455078;"2024-04-22"
404.239990234375;408.200012207031;403.059997558594;407.570007324219;15734500;407.570007324219;"2024-04-23"
409.559997558594;412.470001220703;406.779998779297;409.059997558594;15065300;409.059997558594;"2024-04-24"
394.029998779297;399.890014648438;388.029998779297;399.040008544922;40586500;399.040008544922;"2024-04-25"
412.170013427734;413;405.760009765625;406.320007324219;29694700;406.320007324219;"2024-04-26"
405.25;406.320007324219;399.190002441406;402.25;19582100;402.25;"2024-04-29"
401.489990234375;402.160003662109;389.170013427734;389.329986572266;28781400;389.329986572266;"2024-04-30"
392.609985351562;401.720001220703;390.309997558594;394.940002441406;23562500;394.940002441406;"2024-05-01"
397.660003662109;399.929992675781;394.649993896484;397.839996337891;17709400;397.839996337891;"2024-05-02"
402.279998779297;407.149993896484;401.859985351562;406.660003662109;17446700;406.660003662109;"2024-05-03"
408.760009765625;413.929992675781;406.369995117188;413.540008544922;16996600;413.540008544922;"2024-05-06"
414.660003662109;414.670013427734;409.089996337891;409.339996337891;20018200;409.339996337891;"2024-05-07"
408.170013427734;412.230010986328;406.709991455078;410.540008544922;11792300;410.540008544922;"2024-05-08"
410.570007324219;412.720001220703;409.100006103516;412.320007324219;14689700;412.320007324219;"2024-05-09"
412.940002441406;415.380004882812;411.799987792969;414.739990234375;13395400;414.739990234375;"2024-05-10"
